Inc: IA No,Inc: Incident type,Inc: Occurred date,Inc: Occurred time,OffSnp: Link type,OffSnp: Org: Net area,OffSnp: Title/rank,Off: Race,Off: Gender,OffSnp: Age,OffSnp: Years employed,UOF: Officer condition/injury,OffSnp: Body worn camera,UOF: Type of force used,UOF: Reason for using force,UOF: Citizen condition/injury,UOF: Citizen was arrested (y/n),Cit: Charge,Inc: Service rendered,UOF: Officer assessment of cit condition,Inc: CIT: Citizen behaviors,Cit: Race,Cit: Gender,CitSnp: Age
F20-099,Use of force,08/02/2020,00:42,Witness,Downtown,Police Officer,Hispanic,Male,27,4,,Body Worn Camera - Captured,,Resisting with Violence,No injuries noted or visible,Yes,Trespass,Arrest,Aggressive Physical,,Black,Male,
F20-099,Use of force,08/02/2020,00:42,Officer,Downtown,Police Officer,Black,Male,28,4,No injuries noted or visible,Body Worn Camera - Partial capture,Physical Force,Resisting with Violence,No injuries noted or visible,Yes,Battery - Law Enforcement Officer,Arrest,Aggressive Physical,,Black,Male,
F20-099,Use of force,08/02/2020,00:42,Officer,Downtown,Police Officer,Black,Male,28,4,No injuries noted or visible,Body Worn Camera - Partial capture,Physical Force,Resisting with Violence,No injuries noted or visible,Yes,Resistance with violence,Arrest,Aggressive Physical,,Black,Male,
F20-099,Use of force,08/02/2020,00:42,Officer,Downtown,Police Officer,Black,Male,28,4,No injuries noted or visible,Body Worn Camera - Partial capture,Physical Force,Resisting with Violence,No injuries noted or visible,Yes,Trespass,Arrest,Aggressive Physical,,Black,Male,
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Facial Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Facial Injury,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Facial Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Facial Injury,Yes,Trespass,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Facial Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Rescue Responded - Declined,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Facial Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Rescue Responded - Declined,Yes,Trespass,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Facial Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Facial Injury,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Facial Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Facial Injury,Yes,Trespass,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Facial Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Rescue Responded - Declined,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Facial Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Rescue Responded - Declined,Yes,Trespass,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Hand Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Facial Injury,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Hand Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Facial Injury,Yes,Trespass,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Hand Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Rescue Responded - Declined,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Hand Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Rescue Responded - Declined,Yes,Trespass,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Hand Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Facial Injury,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Hand Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Facial Injury,Yes,Trespass,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Hand Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Rescue Responded - Declined,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Hand Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Rescue Responded - Declined,Yes,Trespass,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Rescue Treated On Scene,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Facial Injury,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Rescue Treated On Scene,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Facial Injury,Yes,Trespass,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Rescue Treated On Scene,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Rescue Responded - Declined,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Rescue Treated On Scene,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Rescue Responded - Declined,Yes,Trespass,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Rescue Treated On Scene,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Facial Injury,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Rescue Treated On Scene,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Facial Injury,Yes,Trespass,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Rescue Treated On Scene,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Rescue Responded - Declined,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Rescue Treated On Scene,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Rescue Responded - Declined,Yes,Trespass,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Witness,Overtown,Police Officer,Hispanic,Male,25,3,,Body Worn Camera - Captured,,Battery - LEO,Facial Injury,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Witness,Overtown,Police Officer,Hispanic,Male,25,3,,Body Worn Camera - Captured,,Battery - LEO,Facial Injury,Yes,Trespass,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Witness,Overtown,Police Officer,Hispanic,Male,25,3,,Body Worn Camera - Captured,,Battery - LEO,Rescue Responded - Declined,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Witness,Overtown,Police Officer,Hispanic,Male,25,3,,Body Worn Camera - Captured,,Battery - LEO,Rescue Responded - Declined,Yes,Trespass,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Female,30,2,No injuries noted or visible,Body Worn Camera - Captured,Expandable Baton,Battery - LEO,Facial Injury,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Female,30,2,No injuries noted or visible,Body Worn Camera - Captured,Expandable Baton,Battery - LEO,Facial Injury,Yes,Trespass,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Female,30,2,No injuries noted or visible,Body Worn Camera - Captured,Expandable Baton,Battery - LEO,Rescue Responded - Declined,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Female,30,2,No injuries noted or visible,Body Worn Camera - Captured,Expandable Baton,Battery - LEO,Rescue Responded - Declined,Yes,Trespass,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Female,30,2,No injuries noted or visible,Body Worn Camera - Captured,Physical Force,Battery - LEO,Facial Injury,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Female,30,2,No injuries noted or visible,Body Worn Camera - Captured,Physical Force,Battery - LEO,Facial Injury,Yes,Trespass,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Female,30,2,No injuries noted or visible,Body Worn Camera - Captured,Physical Force,Battery - LEO,Rescue Responded - Declined,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Female,30,2,No injuries noted or visible,Body Worn Camera - Captured,Physical Force,Battery - LEO,Rescue Responded - Declined,Yes,Trespass,Self Initiated,Injuring Officer,Belligerant / uncooperative behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Facial Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Facial Injury,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Disorderly / disruptive behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Facial Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Facial Injury,Yes,Trespass,Self Initiated,Injuring Officer,Disorderly / disruptive behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Facial Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Rescue Responded - Declined,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Disorderly / disruptive behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Facial Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Rescue Responded - Declined,Yes,Trespass,Self Initiated,Injuring Officer,Disorderly / disruptive behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Facial Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Facial Injury,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Disorderly / disruptive behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Facial Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Facial Injury,Yes,Trespass,Self Initiated,Injuring Officer,Disorderly / disruptive behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Facial Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Rescue Responded - Declined,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Disorderly / disruptive behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Facial Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Rescue Responded - Declined,Yes,Trespass,Self Initiated,Injuring Officer,Disorderly / disruptive behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Hand Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Facial Injury,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Disorderly / disruptive behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Hand Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Facial Injury,Yes,Trespass,Self Initiated,Injuring Officer,Disorderly / disruptive behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Hand Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Rescue Responded - Declined,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Disorderly / disruptive behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Hand Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Rescue Responded - Declined,Yes,Trespass,Self Initiated,Injuring Officer,Disorderly / disruptive behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Hand Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Facial Injury,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Disorderly / disruptive behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Hand Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Facial Injury,Yes,Trespass,Self Initiated,Injuring Officer,Disorderly / disruptive behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Hand Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Rescue Responded - Declined,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Disorderly / disruptive behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Hand Injury,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Rescue Responded - Declined,Yes,Trespass,Self Initiated,Injuring Officer,Disorderly / disruptive behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Rescue Treated On Scene,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Facial Injury,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Disorderly / disruptive behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Rescue Treated On Scene,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Facial Injury,Yes,Trespass,Self Initiated,Injuring Officer,Disorderly / disruptive behavior,White,Male,60
F20-100,Use of force,08/04/2020,16:56,Officer,Brickell,Police Officer,Hispanic,Male,53,17,Rescue Treated On Scene,Body Worn Camera - Not Issued,Physical Force,Battery - LEO,Rescue Responded - Declined,Yes,Battery - Law Enforcement Officer,Self Initiated,Injuring Officer,Disorderly / disruptive behavior,White,Male,60
